player,team,location,shot_statsbomb_xg,shot_outcome,shot_technique,shot_body_part,minute,match_id
Iñaki Williams Arthuer,Ghana,"[109.2, 32.5]",0.10557394,Wayward,Normal,Right Foot,67,3857299
Mohammed Kudus,Ghana,"[108.4, 48.6]",0.15416233,Goal,Normal,Left Foot,67,3857299
Kang-In Lee,South Korea,"[90.9, 45.4]",0.034794893,Saved,Normal,Left Foot,74,3857299
Heung-Min Son,South Korea,"[110.9, 29.2]",0.065267496,Blocked,Normal,Right Foot,75,3857299
Kang-In Lee,South Korea,"[114.2, 56.1]",0.011154885,Blocked,Normal,Left Foot,75,3857299
Jin-Su Kim,South Korea,"[112.0, 30.1]",0.19109753,Blocked,Volley,Left Foot,75,3857299
Salis Abdul Samed,Ghana,"[96.1, 40.1]",0.026676558,Off T,Volley,Right Foot,82,3857299
Jin-Su Kim,South Korea,"[107.7, 23.5]",0.03964235,Off T,Normal,Left Foot,83,3857299
Jin-Su Kim,South Korea,"[112.0, 33.2]",0.054534186,Wayward,Normal,Head,85,3857299
Heung-Min Son,South Korea,"[109.6, 28.5]",0.060233038,Blocked,Normal,Right Foot,90,3857299
Young-Gwon Kim,South Korea,"[103.6, 37.6]",0.064945966,Blocked,Normal,Left Foot,90,3857299
Sang-Ho Na,South Korea,"[113.0, 49.3]",0.05996953,Saved,Normal,Head,90,3857299
Gue-Sung Cho,South Korea,"[111.6, 23.1]",0.014336902,Saved,Normal,Left Foot,93,3857299
Kang-In Lee,South Korea,"[98.5, 56.8]",0.025138553,Off T,Normal,Left Foot,99,3857299
Kyung-Won Kwon,South Korea,"[83.8, 54.1]",0.005484339,Blocked,Normal,Left Foot,100,3857299
Jordan Ayew,Ghana,"[101.8, 36.6]",0.07146578,Saved,Normal,Right Foot,15,3857293
André Ayew Pelé,Ghana,"[108.0, 40.0]",0.7835,Saved,Normal,Left Foot,20,3857293
Darwin Gabriel Núñez Ribeiro,Uruguay,"[106.8, 29.0]",0.15781382,Blocked,Lob,Right Foot,22,3857293
Luis Alberto Suárez Díaz,Uruguay,"[108.6, 33.4]",0.2733873,Saved,Normal,Right Foot,25,3857293
Giorgian Daniel De Arrascaeta Benedetti,Uruguay,"[118.0, 42.7]",0.71106935,Goal,Normal,Head,25,3857293
Giorgian Daniel De Arrascaeta Benedetti,Uruguay,"[110.8, 31.2]",0.16736692,Goal,Volley,Right Foot,31,3857293
Mohammed Kudus,Ghana,"[94.7, 45.8]",0.041819587,Blocked,Normal,Left Foot,36,3857293
José María Giménez de Vargas,Uruguay,"[106.5, 42.5]",0.03238874,Off T,Normal,Head,49,3857293
Osman Bukari,Ghana,"[104.7, 50.8]",0.08441304,Off T,Half Volley,Right Foot,45,3857293
Facundo Pellistri Rebollo,Uruguay,"[107.5, 33.2]",0.099497445,Off T,Normal,Right Foot,64,3857293
Federico Santiago Valverde Dipetta,Uruguay,"[92.5, 22.5]",0.0066686436,Saved,Volley,Right Foot,69,3857293
Federico Santiago Valverde Dipetta,Uruguay,"[93.0, 21.1]",0.008103582,Off T,Normal,Right Foot,69,3857293
Mohammed Kudus,Ghana,"[95.7, 47.2]",0.04665373,Off T,Normal,Right Foot,70,3857293
Federico Santiago Valverde Dipetta,Uruguay,"[59.0, 4.0]",0.003913026,Off T,Normal,Right Foot,76,3857293
Antoine Semenyo,Ghana,"[109.6, 28.0]",0.12024433,Off T,Normal,Left Foot,78,3857293
Mohammed Kudus,Ghana,"[96.8, 42.8]",0.05586675,Saved,Normal,Left Foot,80,3857293
Mohammed Kudus,Ghana,"[108.0, 43.6]",0.10750313,Blocked,Half Volley,Left Foot,94,3857293
Maximiliano Gómez González,Uruguay,"[93.0, 49.4]",0.030132728,Saved,Normal,Right Foot,94,3857293
Kamaldeen Sulemana,Ghana,"[99.5, 50.6]",0.081227794,Saved,Normal,Right Foot,95,3857293
Sebastián Coates Nión,Uruguay,"[108.8, 43.0]",0.103292696,Off T,Normal,Right Foot,96,3857293
Diego Nicolás De La Cruz Arcosa,Uruguay,"[91.4, 33.9]",0.0429242,Saved,Normal,Right Foot,99,3857293
Daniel Olmo Carvajal,Spain,"[112.4, 45.9]",0.20824905,Off T,Volley,Right Foot,4,3857291
Marco Asensio Willemsen,Spain,"[102.5, 40.7]",0.1501565,Off T,Normal,Left Foot,8,3857291
Daniel Olmo Carvajal,Spain,"[112.3, 39.3]",0.48925844,Goal,Lob,Right Foot,10,3857291
Marco Asensio Willemsen,Spain,"[105.8, 33.4]",0.09218961,Goal,Half Volley,Left Foot,20,3857291
Ferrán Torres García,Spain,"[108.1, 40.1]",0.7835,Goal,Normal,Right Foot,30,3857291
Marco Asensio Willemsen,Spain,"[91.7, 29.8]",0.015886325,Blocked,Normal,Left Foot,42,3857291
Marco Asensio Willemsen,Spain,"[110.5, 30.5]",0.04809784,Off T,Normal,Left Foot,49,3857291
Marco Asensio Willemsen,Spain,"[100.5, 45.7]",0.08547543,Off T,Normal,Left Foot,47,3857291
Ferrán Torres García,Spain,"[114.7, 49.4]",0.10498973,Goal,Normal,Left Foot,53,3857291
Daniel Olmo Carvajal,Spain,"[92.0, 25.7]",0.017297672,Off T,Normal,Right Foot,61,3857291
Álvaro Borja Morata Martín,Spain,"[112.0, 54.0]",0.06487478,Off T,Normal,Right Foot,62,3857291
Daniel Olmo Carvajal,Spain,"[110.3, 29.3]",0.033574425,Saved,Normal,Head,69,3857291
Pablo Martín Páez Gavira,Spain,"[103.0, 45.8]",0.056229107,Goal,Volley,Right Foot,73,3857291
Carlos Soler Barragán,Spain,"[109.7, 40.1]",0.33333436,Goal,Normal,Right Foot,89,3857291
Álvaro Borja Morata Martín,Spain,"[104.0, 36.4]",0.16366571,Goal,Normal,Left Foot,91,3857291
Carlos Soler Barragán,Spain,"[102.5, 42.5]",0.10654532,Off T,Normal,Right Foot,95,3857291
Carlos Soler Barragán,Spain,"[103.5, 16.7]",0.008599174,Blocked,Normal,Right Foot,97,3857291
Alphonso Davies,Canada,"[109.6, 36.4]",0.08130363,Goal,Normal,Head,1,3857281
Marko Livaja,Croatia,"[109.5, 36.8]",0.4341785,Saved,Normal,Right Foot,21,3857281
Marko Livaja,Croatia,"[109.9, 50.0]",0.24546398,Saved,Normal,Right Foot,34,3857281
Andrej Kramarić,Croatia,"[114.1, 29.4]",0.14639324,Goal,Normal,Left Foot,35,3857281
Marko Livaja,Croatia,"[101.0, 39.1]",0.13916126,Goal,Normal,Right Foot,43,3857281
Andrej Kramarić,Croatia,"[98.7, 33.1]",0.059277993,Off T,Normal,Left Foot,46,3857281
Jonathan Osorio,Canada,"[98.3, 50.1]",0.03829635,Off T,Normal,Right Foot,48,3857281
Andrej Kramarić,Croatia,"[108.2, 42.1]",0.24875651,Saved,Normal,Right Foot,53,3857281
Jonathan David,Canada,"[96.4, 39.9]",0.052886155,Saved,Normal,Right Foot,55,3857281
Tajon Buchanan,Canada,"[99.8, 52.9]",0.023891453,Blocked,Normal,Right Foot,57,3857281
Alphonso Davies,Canada,"[101.1, 59.8]",0.011981465,Blocked,Normal,Left Foot,62,3857281
Andrej Kramarić,Croatia,"[106.8, 47.1]",0.10933437,Goal,Normal,Left Foot,69,3857281
Andrej Kramarić,Croatia,"[115.1, 46.8]",0.1355834,Wayward,Half Volley,Left Foot,71,3857281
David Junior Hoilett,Canada,"[92.2, 33.0]",0.019849088,Off T,Normal,Right Foot,76,3857281
Ivan Perišić,Croatia,"[115.3, 26.9]",0.031612467,Saved,Normal,Left Foot,77,3857281
Marcelo Brozović,Croatia,"[110.3, 42.6]",0.30414897,Saved,Normal,Left Foot,77,3857281
Ivan Perišić,Croatia,"[96.0, 26.3]",0.02367336,Off T,Normal,Left Foot,81,3857281
Mislav Oršić,Croatia,"[98.2, 35.1]",0.045590583,Saved,Normal,Right Foot,89,3857281
David Junior Hoilett,Canada,"[98.1, 33.5]",0.03737635,Blocked,Half Volley,Right Foot,92,3857281
David Junior Hoilett,Canada,"[99.5, 26.7]",0.02121069,Off T,Volley,Right Foot,92,3857281
Lovro Majer,Croatia,"[109.2, 45.4]",0.68703645,Goal,Normal,Left Foot,93,3857281
Frederico Rodrigues Santos,Brazil,"[108.7, 38.6]",0.29454654,Wayward,Normal,Left Foot,1,3857280
Antony Matheus dos Santos,Brazil,"[103.3, 25.5]",0.038875267,Wayward,Normal,Left Foot,1,3857280
Gabriel Teodoro Martinelli Silva,Brazil,"[111.8, 34.5]",0.12449543,Saved,Normal,Head,13,3857280
Gabriel Fernando de Jesus,Brazil,"[113.4, 48.9]",0.044797283,Off T,Normal,Head,14,3857280
Frederico Rodrigues Santos,Brazil,"[107.6, 39.2]",0.083684884,Blocked,Half Volley,Right Foot,21,3857280
Rodrygo Silva de Goes,Brazil,"[94.0, 42.7]",0.0651609,Blocked,Normal,Right Foot,29,3857280
Daniel Alves da Silva,Brazil,"[96.7, 29.3]",0.06485747,Off T,Normal,Right Foot,33,3857280
Antony Matheus dos Santos,Brazil,"[105.6, 52.3]",0.033440635,Saved,Normal,Left Foot,37,3857280
Gabriel Teodoro Martinelli Silva,Brazil,"[101.3, 45.2]",0.047920834,Saved,Normal,Right Foot,45,3857280
Rodrygo Silva de Goes,Brazil,"[107.8, 50.0]",0.06651591,Off T,Normal,Right Foot,46,3857280
Bryan Mbeumo,Cameroon,"[113.5, 47.4]",0.11827337,Saved,Normal,Head,47,3857280
Vincent Paté Aboubakar,Cameroon,"[109.5, 54.0]",0.07058843,Off T,Normal,Right Foot,50,3857280
Gabriel Fernando de Jesus,Brazil,"[111.9, 36.3]",0.27918908,Saved,Normal,Right Foot,52,3857280
Pierre Kunde Malong,Cameroon,"[91.8, 17.8]",0.006493906,Off T,Normal,Right Foot,53,3857280
Gabriel Teodoro Martinelli Silva,Brazil,"[108.9, 25.7]",0.038835723,Saved,Normal,Right Foot,55,3857280
Éder Gabriel Militão,Brazil,"[105.3, 39.2]",0.075584605,Saved,Half Volley,Left Foot,56,3857280
Antony Matheus dos Santos,Brazil,"[101.0, 51.2]",0.037848417,Saved,Normal,Left Foot,57,3857280
Bruno Guimarães Rodriguez Moura,Brazil,"[99.9, 37.6]",0.086029716,Off T,Normal,Right Foot,72,3857280
Jules Olivier Ntcham,Cameroon,"[92.8, 35.5]",0.03332142,Saved,Normal,Right Foot,77,3857280
Vincent Paté Aboubakar,Cameroon,"[104.1, 25.5]",0.042308386,Blocked,Normal,Right Foot,79,3857280
Christopher Wooh,Cameroon,"[106.3, 39.9]",0.05692788,Wayward,Half Volley,Right Foot,80,3857280
Bruno Guimarães Rodriguez Moura,Brazil,"[114.9, 44.0]",0.14917652,Blocked,Normal,Right Foot,83,3857280
Pedro Guilherme Abreu dos Santos,Brazil,"[104.2, 47.1]",0.18481041,Off T,Normal,Left Foot,88,3857280
Vincent Paté Aboubakar,Cameroon,"[106.7, 40.7]",0.05544736,Goal,Normal,Head,91,3857280
Pedro Guilherme Abreu dos Santos,Brazil,"[108.8, 37.5]",0.07645427,Off T,Normal,Head,95,3857280
Bruno Guimarães Rodriguez Moura,Brazil,"[112.9, 39.8]",0.17098139,Saved,Normal,Head,96,3857280
Gabriel Teodoro Martinelli Silva,Brazil,"[115.1, 36.0]",0.1945778,Off T,Normal,Head,97,3857280
Bruno Guimarães Rodriguez Moura,Brazil,"[114.1, 35.3]",0.22043578,Off T,Half Volley,Right Foot,98,3857280
Ousmane Dembélé,France,"[95.0, 47.8]",0.018982504,Blocked,Volley,Left Foot,1,3857279
Riley McGree,Australia,"[89.5, 39.1]",0.030384658,Off T,Normal,Right Foot,2,3857279
Craig Goodwin,Australia,"[114.2, 31.3]",0.19147108,Goal,Half Volley,Left Foot,8,3857279
Theo Bernard François Hernández,France,"[92.7, 34.0]",0.017692888,Wayward,Volley,Left Foot,12,3857279
Mitchell Thomas Duke,Australia,"[91.1, 46.9]",0.017896876,Off T,Normal,Right Foot,21,3857279
Antoine Griezmann,France,"[112.1, 52.7]",0.034694295,Blocked,Half Volley,Right Foot,25,3857279
Adrien Rabiot,France,"[111.6, 42.0]",0.16905431,Goal,Normal,Head,26,3857279
Olivier Giroud,France,"[112.3, 39.8]",0.17925091,Off T,Normal,Head,28,3857279
Olivier Giroud,France,"[110.5, 39.2]",0.77927965,Goal,Normal,Right Foot,31,3857279
Kylian Mbappé Lottin,France,"[105.0, 47.2]",0.08709453,Blocked,Half Volley,Right Foot,36,3857279
Olivier Giroud,France,"[104.5, 38.9]",0.14067347,Off T,Half Volley,Right Foot,36,3857279
Ousmane Dembélé,France,"[106.5, 38.2]",0.08098688,Off T,Half Volley,Right Foot,39,3857279
Antoine Griezmann,France,"[99.5, 47.5]",0.04884043,Off T,Normal,Left Foot,41,3857279
Kylian Mbappé Lottin,France,"[112.9, 40.2]",0.5517509,Off T,Volley,Right Foot,44,3857279
Jackson Irvine,Australia,"[110.1, 43.4]",0.083539926,Post,Normal,Head,46,3857279
Aurélien Djani Tchouaméni,France,"[96.3, 40.8]",0.035826564,Blocked,Normal,Right Foot,49,3857279
Olivier Giroud,France,"[111.6, 44.2]",0.07860331,Off T,Overhead Kick,Left Foot,49,3857279
Kylian Mbappé Lottin,France,"[107.5, 31.1]",0.12751806,Blocked,Normal,Right Foot,60,3857279
Kylian Mbappé Lottin,France,"[109.2, 30.1]",0.07606661,Blocked,Normal,Left Foot,62,3857279
Ibrahima Konaté,France,"[113.0, 40.0]",0.096129,Off T,Normal,Head,62,3857279
Kylian Mbappé Lottin,France,"[108.0, 25.2]",0.027555656,Blocked,Normal,Right Foot,63,3857279
Antoine Griezmann,France,"[105.3, 36.2]",0.17584424,Blocked,Normal,Left Foot,66,3857279
Kylian Mbappé Lottin,France,"[115.7, 24.7]",0.013371275,Wayward,Normal,Left Foot,66,3857279
Kylian Mbappé Lottin,France,"[113.5, 42.2]",0.14142905,Goal,Normal,Head,67,3857279
Olivier Giroud,France,"[113.5, 42.6]",0.16888039,Goal,Normal,Head,70,3857279
Ibrahima Konaté,France,"[112.1, 41.4]",0.07988335,Saved,Normal,Head,89,3857279
Theo Bernard François Hernández,France,"[112.8, 32.1]",0.041087516,Saved,Normal,Head,90,3857279
Ricardo Jorge Luz Horta,Portugal,"[113.6, 47.0]",0.29158956,Goal,Normal,Right Foot,4,3857262
João Pedro Cavaco Cancelo,Portugal,"[117.5, 20.6]",0.010523141,Saved,Normal,Right Foot,14,3857262
Heung-Min Son,South Korea,"[108.5, 21.6]",0.011031977,Blocked,Normal,Right Foot,15,3857262
Gue-Sung Cho,South Korea,"[111.1, 32.0]",0.040536147,Saved,Normal,Head,16,3857262
Young-Gwon Kim,South Korea,"[116.7, 38.0]",0.6242964,Goal,Half Volley,Left Foot,26,3857262
In-Beom Hwang,South Korea,"[98.2, 31.4]",0.020656463,Blocked,Normal,Left Foot,30,3857262
José Diogo Dalot Teixeira,Portugal,"[92.8, 40.0]",0.036435805,Saved,Normal,Left Foot,33,3857262
Vitor Machado Ferreira,Portugal,"[91.6, 45.7]",0.017112639,Saved,Half Volley,Right Foot,34,3857262
Cristiano Ronaldo dos Santos Aveiro,Portugal,"[110.6, 56.3]",0.022429451,Blocked,Normal,Right Foot,36,3857262
Heung-Min Son,South Korea,"[94.6, 44.2]",0.024709688,Saved,Half Volley,Left Foot,39,3857262
Matheus Luiz Nunes,Portugal,"[92.6, 58.9]",0.007849269,Off T,Normal,Right Foot,40,3857262
Vitor Machado Ferreira,Portugal,"[97.8, 46.9]",0.03675865,Saved,Normal,Right Foot,41,3857262
Cristiano Ronaldo dos Santos Aveiro,Portugal,"[112.7, 35.0]",0.28873095,Off T,Diving Header,Head,41,3857262
Ricardo Jorge Luz Horta,Portugal,"[104.3, 43.4]",0.11468789,Saved,Normal,Left Foot,43,3857262
Ricardo Jorge Luz Horta,Portugal,"[101.8, 45.2]",0.052517958,Blocked,Normal,Right Foot,46,3857262
Heung-Min Son,South Korea,"[104.5, 54.7]",0.023785131,Blocked,Normal,Right Foot,55,3857262
Jae-Sung Lee,South Korea,"[97.9, 50.9]",0.021393217,Off T,Volley,Left Foot,56,3857262
Heung-Min Son,South Korea,"[98.1, 47.1]",0.039930075,Saved,Normal,Left Foot,65,3857262
In-Beom Hwang,South Korea,"[98.4, 35.1]",0.100738145,Saved,Normal,Left Foot,66,3857262
Heung-Min Son,South Korea,"[111.1, 52.8]",0.04621987,Blocked,Volley,Right Foot,69,3857262
Rafael Alexandre Conceição Leão,Portugal,"[94.1, 55.0]",0.029762346,Off T,Normal,Right Foot,71,3857262
Kang-In Lee,South Korea,"[88.0, 49.4]",0.023724081,Off T,Normal,Left Foot,73,3857262
João Maria Lobo Alves Palhinha Gonçalves,Portugal,"[88.8, 40.2]",0.021024177,Blocked,Normal,Right Foot,80,3857262
João Pedro Cavaco Cancelo,Portugal,"[112.1, 25.0]",0.04430043,Blocked,Normal,Left Foot,89,3857262
Hee-Chan Hwang,South Korea,"[108.3, 44.6]",0.42196128,Goal,Normal,Right Foot,90,3857262
